	BunchCurrent	eigvals_re	eigvals_im	Qp	FinalBunchLength	BunchLength
68	0.0012	-0.004235356939618895	-2.0555940515615038e-11	0.1		1.5e-11
69	0.0012	-0.004235412157094166	-1.6313869988202244e-11	0.1		1.5e-11
70	0.0012	0.004235337570265027	-1.157610645853101e-11	0.1		1.5e-11
71	0.0012	-0.004235348388317583	-9.28482176313013e-12	0.1		1.5e-11
72	0.0012	-0.008470696415395456	-9.142037958766839e-12	0.1		1.5e-11
73	0.0012	0.008470692376770108	-8.847777696596622e-12	0.1		1.5e-11
74	0.0012	0.0042353460121125905	-8.069825183336982e-12	0.1		1.5e-11
75	0.0012	-0.006353025207227002	-7.660763711575148e-12	0.1		1.5e-11
76	0.0012	0.006353016386512282	-7.293381316495657e-12	0.1		1.5e-11
77	0.0012	-0.0021176738885264517	-1.750925302284756e-12	0.1		1.5e-11
