	BunchCurrent	eigvals_re	eigvals_im	Qp	FinalBunchLength	BunchLength
0	0.0001	-0.001829541615915998	-2.5632583929603598e-12	0.0		8.5e-12
1	0.0001	0.001770674207459074	-1.95886967394283e-12	0.0		8.5e-12
2	0.0001	-0.00180563591656682	-2.328186678497806e-13	0.0		8.5e-12
3	0.0001	0.001794364130085465	-1.8714234128586237e-13	0.0		8.5e-12
4	0.0001	-0.001800330690302281	-1.107071439212869e-14	0.0		8.5e-12
5	0.0001	0.0017996690583654083	-1.0079495968231463e-14	0.0		8.5e-12
6	0.0001	-0.005400038319894826	6.594971024260227e-16	0.0		8.5e-12
7	0.0001	0.005399961775868811	6.718462886137026e-16	0.0		8.5e-12
8	0.0001	0.003599890938099249	6.5449715849058235e-15	0.0		8.5e-12
9	0.0001	-0.0036001099071688563	6.940490112031265e-15	0.0		8.5e-12
10	0.0001	-0.00540088188590468	1.1777290397703953e-14	0.0		8.5e-12
11	0.0001	0.0053991235705583935	1.2018413324933655e-14	0.0		8.5e-12
12	0.0001	-0.005406960802195736	5.3374846799773706e-14	0.0		8.5e-12
13	0.0001	0.005393129477114732	5.436527732701931e-14	0.0		8.5e-12
14	0.0001	0.0035978434983025376	2.2479930263077495e-13	0.0		8.5e-12
15	0.0001	-0.003602182913583307	2.4191109314409677e-13	0.0		8.5e-12
16	0.0001	0.003586591145178252	1.069858078546941e-12	0.0		8.5e-12
17	0.0001	-0.0036136663365702207	1.1916648497918744e-12	0.0		8.5e-12
18	0.0001	-1.1600969026100258e-06	2.766863637788329e-10	0.0		8.5e-12
19	0.0001	-1.5297155300847858e-05	2.856615207703405e-09	0.0		8.5e-12
20	0.0001	-0.00011073348420831067	5.1113239752007745e-08	0.0		8.5e-12
21	0.0002	-0.0018592600668513603	-2.5910866144574353e-11	0.0		8.5e-12
22	0.0002	0.0017415977792016846	-1.629252343036619e-11	0.0		8.5e-12
23	0.0002	-0.0018112694293692141	-1.97684061691652e-12	0.0		8.5e-12
24	0.0002	0.0017887302271227348	-1.2523745256205063e-12	0.0		8.5e-12
25	0.0002	-0.0018006610777806177	-5.4015841810103734e-14	0.0		8.5e-12
26	0.0002	0.0017993379053081666	-3.835154547445825e-14	0.0		8.5e-12
27	0.0002	-0.005400076734329347	6.277099103459078e-16	0.0		8.5e-12
28	0.0002	0.00539992364852221	8.080991896065698e-16	0.0		8.5e-12
29	0.0002	-0.005401769218559874	3.8199581051022744e-15	0.0		8.5e-12
30	0.0002	0.0053982525973455325	9.617640993904227e-15	0.0		8.5e-12
31	0.0002	-0.005414012382256417	1.5464576775432442e-14	0.0		8.5e-12
32	0.0002	0.0035997826772030165	4.857329429899695e-14	0.0		8.5e-12
33	0.0002	0.005386348561053429	5.4011159726312434e-14	0.0		8.5e-12
34	0.0002	-0.0036002207071873567	5.583015524512832e-14	0.0		8.5e-12
35	0.0002	0.0035957118489231285	1.4652990025296502e-12	0.0		8.5e-12
36	0.0002	-0.0036043939410302	1.7452074747994775e-12	0.0		8.5e-12
